,Nombre,Enlace
0,AntonandLetters,http://codeforces.com/problemset/problem/443/A
1,WayTooLongWords,http://codeforces.com/problemset/problem/71/A
2,YoungPhysicist,http://codeforces.com/problemset/problem/69/A
3,Coder,http://codeforces.com/problemset/problem/384/A
4,CollectingBeatsisFun,http://codeforces.com/problemset/problem/373/A
5,FoxandCross,http://codeforces.com/problemset/problem/389/B
6,Archer,http://codeforces.com/problemset/problem/312/B
7,SerejaandSuffixes,http://codeforces.com/problemset/problem/368/B
8,Ladder,http://codeforces.com/problemset/problem/279/C
9,ColortheFence,http://codeforces.com/problemset/problem/349/B
10,VasyaandRobot,http://codeforces.com/problemset/problem/354/A
11,FoolsandRoads,http://codeforces.com/problemset/problem/191/C
12,DimaandHares,http://codeforces.com/problemset/problem/358/D
13,XeniaandWeights,http://codeforces.com/problemset/problem/339/C
14,InnaandDima,http://codeforces.com/problemset/problem/374/C
15,CowsandSequence,http://codeforces.com/problemset/problem/283/A
16,PsychosinaLine,http://codeforces.com/problemset/problem/319/B
17,GregandGraph,http://codeforces.com/problemset/problem/295/B
18,NumberofWays,http://codeforces.com/problemset/problem/466/C
19,Workingout,http://codeforces.com/problemset/problem/429/B
20,ReadTime,http://codeforces.com/problemset/problem/343/C
21,CowProgram,http://codeforces.com/problemset/problem/283/B
22,LCMChallenge,http://codeforces.com/problemset/problem/235/A
23,BubbleSortGraph,http://codeforces.com/problemset/problem/340/D
24,BeautifulNumbers,http://codeforces.com/problemset/problem/300/C
25,CountingKangaroosisFun,http://codeforces.com/problemset/problem/372/A
26,LittleGirlandMaximumSum,http://codeforces.com/problemset/problem/276/C
27,LittleGirlandMaximumXOR,http://codeforces.com/problemset/problem/276/D
28,NotoPalindromes!,http://codeforces.com/problemset/problem/464/A
29,GeorgeandJob,http://codeforces.com/problemset/problem/467/C
30,Matrix,http://codeforces.com/problemset/problem/364/A
31,RoundTableKnights,http://codeforces.com/problemset/problem/71/C
32,Caesar'sLegions,http://codeforces.com/problemset/problem/118/D
33,ZeroTree,http://codeforces.com/problemset/problem/274/B
34,MaximumSubmatrix2,http://codeforces.com/problemset/problem/375/B
35,Password,http://codeforces.com/problemset/problem/126/B
36,BookofEvil,http://codeforces.com/problemset/problem/337/D
37,LuckyTree,http://codeforces.com/problemset/problem/109/C
38,JzzhuandCities,http://codeforces.com/problemset/problem/449/B
39,CielandDuel,http://codeforces.com/problemset/problem/321/B
40,ArrayandOperations,http://codeforces.com/problemset/problem/498/C
41,IncreaseSequence,http://codeforces.com/problemset/problem/466/D
42,ChoosingCapitalforTreeland,http://codeforces.com/problemset/problem/219/D
43,FoxandMinimalpath,http://codeforces.com/problemset/problem/388/B
44,KalilaandDimnaintheLoggingIndustry,http://codeforces.com/problemset/problem/319/C
45,Vessels,http://codeforces.com/problemset/problem/371/D
46,GregandFriends,http://codeforces.com/problemset/problem/295/C
47,SerejaandtheArrangementofNumbers,http://codeforces.com/problemset/problem/367/C
48,SuperM,http://codeforces.com/problemset/problem/592/D
49,CountGoodSubstrings,http://codeforces.com/problemset/problem/451/D
50,RomanandNumbers,http://codeforces.com/problemset/problem/401/D
51,DimaandBacteria,http://codeforces.com/problemset/problem/400/D
52,Civilization,http://codeforces.com/problemset/problem/455/C
53,Enemyisweak,http://codeforces.com/problemset/problem/61/E
54,DimaandSalad,http://codeforces.com/problemset/problem/366/C
55,LittleElephantandArray,http://codeforces.com/problemset/problem/220/B
56,PrimeNumber,http://codeforces.com/problemset/problem/359/C
57,PrefixesandSuffixes,http://codeforces.com/problemset/problem/432/D
58,ALotofGames,http://codeforces.com/problemset/problem/455/B
59,CieltheCommander,http://codeforces.com/problemset/problem/321/C
60,PaintingFence,http://codeforces.com/problemset/problem/448/C
61,BreakingGood,http://codeforces.com/problemset/problem/507/E
62,EternalVictory,http://codeforces.com/problemset/problem/61/D
63,XORonSegment,http://codeforces.com/problemset/problem/242/E
64,SerejaandSubsequences,http://codeforces.com/problemset/problem/314/C
65,LevkoandArray,http://codeforces.com/problemset/problem/360/B
66,GargariandPermutations,http://codeforces.com/problemset/problem/463/D
67,WatchingFireworksisFun,http://codeforces.com/problemset/problem/372/C
68,ValidSets,http://codeforces.com/problemset/problem/486/D
69,PashmakandParmida'sproblem,http://codeforces.com/problemset/problem/459/D
70,MaximumValue,http://codeforces.com/problemset/problem/484/B
71,PashmakandGraph,http://codeforces.com/problemset/problem/459/E
72,FoxandCardGame,http://codeforces.com/problemset/problem/388/C
73,Strip,http://codeforces.com/problemset/problem/487/B
74,Propagatingtree,http://codeforces.com/problemset/problem/383/C
75,SausageMaximization,http://codeforces.com/problemset/problem/282/E
76,SerejaansAnagrams,http://codeforces.com/problemset/problem/367/B
77,GoodSubstrings,http://codeforces.com/problemset/problem/271/D
78,ApplemanandTree,http://codeforces.com/problemset/problem/461/B
79,MUHandCubeWalls,http://codeforces.com/problemset/problem/471/D
80,PairofNumbers,http://codeforces.com/problemset/problem/359/D
81,SerejaandBrackets,http://codeforces.com/problemset/problem/380/C
82,WaterTree,http://codeforces.com/problemset/problem/343/D
83,Antimatter,http://codeforces.com/problemset/problem/383/D
84,LISofSequence,http://codeforces.com/problemset/problem/486/E
85,TheMathsLecture,http://codeforces.com/problemset/problem/507/D
86,NumberTransformationII,http://codeforces.com/problemset/problem/346/C
87,FoolsandFoolproofRoads,http://codeforces.com/problemset/problem/362/D
88,LuckyQueries,http://codeforces.com/problemset/problem/145/E
89,CaisaandTree,http://codeforces.com/problemset/problem/463/E
90,ValeraandFools,http://codeforces.com/problemset/problem/369/D
91,BloodCousins,http://codeforces.com/problemset/problem/208/E
92,InformationGraph,http://codeforces.com/problemset/problem/466/E
93,VasyaandBeautifulArrays,http://codeforces.com/problemset/problem/354/C
94,LittleGirlandProblemonTrees,http://codeforces.com/problemset/problem/276/E
95,ValeraandQueries,http://codeforces.com/problemset/problem/369/E
96,YaroslavandDivisors,http://codeforces.com/problemset/problem/301/D
97,ShaasstheGreat,http://codeforces.com/problemset/problem/294/E
98,TreeandQueries,http://codeforces.com/problemset/problem/375/D
99,XeniaandTree,http://codeforces.com/problemset/problem/342/E
