,Nombre,Enlace
0,ToyArmy,http://codeforces.com/problemset/problem/84/A
1,SpitProblem,http://codeforces.com/problemset/problem/29/A
2,Reconnaissance,http://codeforces.com/problemset/problem/32/A
3,CircleLine,http://codeforces.com/problemset/problem/278/A
4,GeorgeandAccommodation,http://codeforces.com/problemset/problem/467/A
5,MemoryandCrow,http://codeforces.com/problemset/problem/712/A
6,Wizards'Duel,http://codeforces.com/problemset/problem/591/A
7,Rewards,http://codeforces.com/problemset/problem/448/A
8,CrazyComputer,http://codeforces.com/problemset/problem/716/A
9,MultiplicationTable,http://codeforces.com/problemset/problem/577/A
10,Beru-taxi,http://codeforces.com/problemset/problem/706/A
11,Joysticks,http://codeforces.com/problemset/problem/651/A
12,CaseoftheZerosandOnes,http://codeforces.com/problemset/problem/556/A
13,LovelyPalindromes,http://codeforces.com/problemset/problem/688/B
14,AandBandChess,http://codeforces.com/problemset/problem/519/A
15,TavasandNafas,http://codeforces.com/problemset/problem/535/A
16,DrazilandDate,http://codeforces.com/problemset/problem/515/A
17,Lecture,http://codeforces.com/problemset/problem/499/B
18,DigitalCounter,http://codeforces.com/problemset/problem/495/A
19,RandomTeams,http://codeforces.com/problemset/problem/478/B
20,MemoryandTrident,http://codeforces.com/problemset/problem/712/B
21,MagicSpheres,http://codeforces.com/problemset/problem/606/A
22,CaseofFakeNumbers,http://codeforces.com/problemset/problem/556/B
23,FedorandNewGame,http://codeforces.com/problemset/problem/467/B
24,FilyaandHomework,http://codeforces.com/problemset/problem/714/B
25,Xor-tree,http://codeforces.com/problemset/problem/429/A
26,NP-HardProblem,http://codeforces.com/problemset/problem/687/A
27,AandBandCompilationErrors,http://codeforces.com/problemset/problem/519/B
28,TavasandSaDDas,http://codeforces.com/problemset/problem/535/B
29,TwoBases,http://codeforces.com/problemset/problem/602/A
30,Rebranding,http://codeforces.com/problemset/problem/591/B
31,LuckyPermutationTriple,http://codeforces.com/problemset/problem/303/A
32,MeetingofOldFriends,http://codeforces.com/problemset/problem/714/A
33,AandBandTeamTraining,http://codeforces.com/problemset/problem/519/C
34,Square,http://codeforces.com/problemset/problem/194/B
35,SortingRailwayCars,http://codeforces.com/problemset/problem/605/A
36,ChatOnline,http://codeforces.com/problemset/problem/469/B
37,DiversePermutation,http://codeforces.com/problemset/problem/482/A
38,AliceandBob,http://codeforces.com/problemset/problem/346/A
39,VasyaandtheBus,http://codeforces.com/problemset/problem/190/A
40,SerejaandPrefixes,http://codeforces.com/problemset/problem/380/A
41,DivisiblebySeven,http://codeforces.com/problemset/problem/375/A
42,ConnectingUniversities,http://codeforces.com/problemset/problem/700/B
43,Zero-One,http://codeforces.com/problemset/problem/135/C
44,AntontheTree,http://codeforces.com/problemset/problem/29/D
45,KayandSnowflake,http://codeforces.com/problemset/problem/685/B
46,DNAAlignment,http://codeforces.com/problemset/problem/520/C
47,ColoringTrees,http://codeforces.com/problemset/problem/711/C
48,MoreCowbell,http://codeforces.com/problemset/problem/604/B
49,MalekDanceClub,http://codeforces.com/problemset/problem/319/A
50,Berzerk,http://codeforces.com/problemset/problem/786/A
51,RecyclingBottles,http://codeforces.com/problemset/problem/671/A
52,MoodularArithmetic,http://codeforces.com/problemset/problem/603/B
53,Keyboard,http://codeforces.com/problemset/problem/88/B
54,SysadminBob,http://codeforces.com/problemset/problem/31/B
55,TheChildandSet,http://codeforces.com/problemset/problem/437/B
56,BoryaandHanabi,http://codeforces.com/problemset/problem/442/A
57,IlyaandSticks,http://codeforces.com/problemset/problem/525/C
58,PeterandSnowBlower,http://codeforces.com/problemset/problem/613/A
59,AmrandPins,http://codeforces.com/problemset/problem/507/B
60,ModularEquations,http://codeforces.com/problemset/problem/495/B
61,Timofeyandrectangles,http://codeforces.com/problemset/problem/763/B
62,Replacement,http://codeforces.com/problemset/problem/570/C
63,DreamoonandSets,http://codeforces.com/problemset/problem/476/D
64,Polyline,http://codeforces.com/problemset/problem/617/D
65,Music,http://codeforces.com/problemset/problem/569/A
66,Chips,http://codeforces.com/problemset/problem/333/B
67,TheValuesYouCanMake,http://codeforces.com/problemset/problem/687/C
68,InnaandSequence,http://codeforces.com/problemset/problem/374/D
69,SchoolMarks,http://codeforces.com/problemset/problem/540/B
70,AlternatingCurrent,http://codeforces.com/problemset/problem/343/B
71,UnorderedSubsequence,http://codeforces.com/problemset/problem/27/C
72,Hardproblem,http://codeforces.com/problemset/problem/706/C
73,Subsegments,http://codeforces.com/problemset/problem/69/E
74,MikeandFun,http://codeforces.com/problemset/problem/548/B
75,DZYLovesChemistry,http://codeforces.com/problemset/problem/445/B
76,LazyStudent,http://codeforces.com/problemset/problem/605/B
77,ApproximatingaConstantRange,http://codeforces.com/problemset/problem/602/B
78,24Game,http://codeforces.com/problemset/problem/468/A
79,Gena'sCode,http://codeforces.com/problemset/problem/614/B
80,CompletetheWord,http://codeforces.com/problemset/problem/716/B
81,MemoryandDe-Evolution,http://codeforces.com/problemset/problem/712/C
82,SerejaandSwaps,http://codeforces.com/problemset/problem/425/A
83,RemaindersGame,http://codeforces.com/problemset/problem/687/B
84,Thetable,http://codeforces.com/problemset/problem/226/D
85,Let'sPlayOsu!,http://codeforces.com/problemset/problem/235/B
86,Legacy,http://codeforces.com/problemset/problem/786/B
87,GameswithRectangle,http://codeforces.com/problemset/problem/128/C
88,LiegesofLegendre,http://codeforces.com/problemset/problem/603/C
89,RingRoad2,http://codeforces.com/problemset/problem/27/D
90,NumberWithTheGivenAmountOfDivisors,http://codeforces.com/problemset/problem/27/E
91,AntonandPermutation,http://codeforces.com/problemset/problem/785/E
92,AntonandSchool-2,http://codeforces.com/problemset/problem/785/D
93,Ants,http://codeforces.com/problemset/problem/317/B
94,MaximandRestaurant,http://codeforces.com/problemset/problem/261/B
95,3-cycles,http://codeforces.com/problemset/problem/41/E
96,Surrounded,http://codeforces.com/problemset/problem/190/B
97,Dispute,http://codeforces.com/problemset/problem/242/D
98,Nanami'sDigitalBoard,http://codeforces.com/problemset/problem/433/D
99,SearchingRectangles,http://codeforces.com/problemset/problem/713/B
100,CompatibleNumbers,http://codeforces.com/problemset/problem/165/E
101,AntonandIra,http://codeforces.com/problemset/problem/584/E
102,Pluseseverywhere,http://codeforces.com/problemset/problem/520/E
103,DirectedRoads,http://codeforces.com/problemset/problem/711/D
104,RandomTask,http://codeforces.com/problemset/problem/431/D
105,InterestingGame,http://codeforces.com/problemset/problem/87/C
106,AppleTree,http://codeforces.com/problemset/problem/348/B
107,MikeandGeometryProblem,http://codeforces.com/problemset/problem/689/E
108,MaximandArray,http://codeforces.com/problemset/problem/721/D
109,Minimization,http://codeforces.com/problemset/problem/571/B
110,WorldEaterBrothers,http://codeforces.com/problemset/problem/238/C
111,MemoryandScores,http://codeforces.com/problemset/problem/712/D
112,VanyaandTriangles,http://codeforces.com/problemset/problem/552/D
113,PersistentBookcase,http://codeforces.com/problemset/problem/707/D
114,BambooPartition,http://codeforces.com/problemset/problem/830/C
115,LuckyNumberRepresentation,http://codeforces.com/problemset/problem/354/E
116,DimaandMagicGuitar,http://codeforces.com/problemset/problem/366/E
117,FriendsandSubsequences,http://codeforces.com/problemset/problem/689/D
118,Journey,http://codeforces.com/problemset/problem/721/C
119,Messenger,http://codeforces.com/problemset/problem/631/D
120,BuildString,http://codeforces.com/problemset/problem/237/E
121,CompleteTheGraph,http://codeforces.com/problemset/problem/715/B
122,BearandSquareGrid,http://codeforces.com/problemset/problem/679/C
123,WeakMemory,http://codeforces.com/problemset/problem/187/C
124,SonyaandProblemWihtoutaLegend,http://codeforces.com/problemset/problem/713/C
125,BearandTowerofCubes,http://codeforces.com/problemset/problem/679/B
126,TableCompression,http://codeforces.com/problemset/problem/650/C
127,MishkaandInterestingsum,http://codeforces.com/problemset/problem/703/D
128,Marbles,http://codeforces.com/problemset/problem/607/C
129,DivisorTree,http://codeforces.com/problemset/problem/337/E
130,Quarrel,http://codeforces.com/problemset/problem/29/E
131,BearintheField,http://codeforces.com/problemset/problem/385/E
132,EdgesinMST,http://codeforces.com/problemset/problem/160/D
133,AnyaandCubes,http://codeforces.com/problemset/problem/525/E
134,TrainsandStatistic,http://codeforces.com/problemset/problem/675/E
135,BearandDrawing,http://codeforces.com/problemset/problem/573/C
136,BinaryTreeonPlane,http://codeforces.com/problemset/problem/277/E
137,Change-free,http://codeforces.com/problemset/problem/767/E
138,GamewithPowers,http://codeforces.com/problemset/problem/317/D
139,SerejaandTree,http://codeforces.com/problemset/problem/380/B
140,BreakUp,http://codeforces.com/problemset/problem/700/C
141,GeorgeandCards,http://codeforces.com/problemset/problem/387/E
142,Codeword,http://codeforces.com/problemset/problem/666/C
143,BearandFloodlight,http://codeforces.com/problemset/problem/385/D
144,TheLastFightBetweenHumanandAI,http://codeforces.com/problemset/problem/676/E
145,LovelyMatrix,http://codeforces.com/problemset/problem/274/D
146,InfiniteInversions,http://codeforces.com/problemset/problem/540/E
147,BeautifulRoad,http://codeforces.com/problemset/problem/87/D
148,AcyclicOrganicCompounds,http://codeforces.com/problemset/problem/601/D
149,ThwartingDemonstrations,http://codeforces.com/problemset/problem/191/E
150,ArthurandBrackets,http://codeforces.com/problemset/problem/508/E
151,CoinTroubles,http://codeforces.com/problemset/problem/283/C
152,Garlands,http://codeforces.com/problemset/problem/707/E
153,AntMan,http://codeforces.com/problemset/problem/704/B
154,ZSandTheBirthdayParadox,http://codeforces.com/problemset/problem/711/E
155,GameonTree,http://codeforces.com/problemset/problem/280/C
156,AxisWalking,http://codeforces.com/problemset/problem/327/E
157,SerejaandCinema,http://codeforces.com/problemset/problem/380/D
158,Numbers,http://codeforces.com/problemset/problem/83/D
159,MemoryandCasinos,http://codeforces.com/problemset/problem/712/E
160,ColortheCarpet,http://codeforces.com/problemset/problem/297/D
161,TravellingThroughtheSnowQueen'sKingdom,http://codeforces.com/problemset/problem/685/E
162,UltimateWeirdnessofanArray,http://codeforces.com/problemset/problem/671/C
163,TheChildandPolygon,http://codeforces.com/problemset/problem/437/E
164,IahubandXors,http://codeforces.com/problemset/problem/341/D
165,PetyaandPipes,http://codeforces.com/problemset/problem/362/E
166,DividingKingdomII,http://codeforces.com/problemset/problem/687/D
167,AnimalsandPuzzle,http://codeforces.com/problemset/problem/713/D
168,AlphabetPermutations,http://codeforces.com/problemset/problem/610/E
169,LevkoandStrings,http://codeforces.com/problemset/problem/360/C
170,LinearKingdomRaces,http://codeforces.com/problemset/problem/115/E
171,LittleVictorandSet,http://codeforces.com/problemset/problem/460/D
172,MinimumModular,http://codeforces.com/problemset/problem/303/C
173,SummerEarnings,http://codeforces.com/problemset/problem/333/E
174,CounterAttack,http://codeforces.com/problemset/problem/190/E
175,DigitTree,http://codeforces.com/problemset/problem/715/C
176,KayandEternity,http://codeforces.com/problemset/problem/685/D
177,President'sPath,http://codeforces.com/problemset/problem/416/E
178,String,http://codeforces.com/problemset/problem/123/D
179,Arpa’sovernightpartyandMehrdad’ssilententering,http://codeforces.com/problemset/problem/741/C
180,SerejaandSets,http://codeforces.com/problemset/problem/367/D
181,Workingroutine,http://codeforces.com/problemset/problem/706/E
182,OpeningPortals,http://codeforces.com/problemset/problem/196/E
183,LuckyArray,http://codeforces.com/problemset/problem/121/E
184,SerejaandSets,http://codeforces.com/problemset/problem/425/E
185,DrazilandMorningExercise,http://codeforces.com/problemset/problem/516/D
186,OptimalPoint,http://codeforces.com/problemset/problem/685/C
187,RoadsinYusland,http://codeforces.com/problemset/problem/671/D
188,JeffandRemovingPeriods,http://codeforces.com/problemset/problem/351/D
189,Parcels,http://codeforces.com/problemset/problem/480/D
190,MissionImpassable,http://codeforces.com/problemset/problem/150/D
191,MishkaandDivisors,http://codeforces.com/problemset/problem/703/E
192,RandomFunctionandTree,http://codeforces.com/problemset/problem/482/D
193,ChoosingSubtreeisFun,http://codeforces.com/problemset/problem/372/D
194,WorldofDarkraft-2,http://codeforces.com/problemset/problem/464/D
195,DZYLovesGames,http://codeforces.com/problemset/problem/446/D
196,GCDTable,http://codeforces.com/problemset/problem/338/D
197,ParkingLot,http://codeforces.com/problemset/problem/480/E
198,CookieClicker,http://codeforces.com/problemset/problem/377/E
199,Ladies'Shop,http://codeforces.com/problemset/problem/286/E
