,Nombre,Enlace
97,UnorderedSubsequence,http://codeforces.com/problemset/problem/27/C
98,Woodcutters,http://codeforces.com/problemset/problem/545/C
99,PerfectPair,http://codeforces.com/problemset/problem/317/A
100,TreeConstruction,http://codeforces.com/problemset/problem/675/D
101,TheValuesYouCanMake,http://codeforces.com/problemset/problem/687/C
102,MagicFive,http://codeforces.com/problemset/problem/327/C
103,FallingAnvils,http://codeforces.com/problemset/problem/77/B
104,VasilytheBearandSequence,http://codeforces.com/problemset/problem/336/C
105,Vasiliy'sMultiset,http://codeforces.com/problemset/problem/706/D
106,Bits,http://codeforces.com/problemset/problem/484/A
107,DivisiblebySeven,http://codeforces.com/problemset/problem/375/A
108,Zuma,http://codeforces.com/problemset/problem/607/B
109,PrimesonInterval,http://codeforces.com/problemset/problem/237/C
110,RoadMap,http://codeforces.com/problemset/problem/34/D
111,HarmonyAnalysis,http://codeforces.com/problemset/problem/610/C
112,RationalResistance,http://codeforces.com/problemset/problem/343/A
113,PrimeSwaps,http://codeforces.com/problemset/problem/432/C
114,Cthulhu,http://codeforces.com/problemset/problem/103/B
115,PashaandTea,http://codeforces.com/problemset/problem/557/B
116,FindMaximum,http://codeforces.com/problemset/problem/353/C
117,k-MultipleFreeSet,http://codeforces.com/problemset/problem/274/A
118,RecyclingBottles,http://codeforces.com/problemset/problem/671/A
119,BearandThreeMusketeers,http://codeforces.com/problemset/problem/574/B
120,BeautyPageant,http://codeforces.com/problemset/problem/246/C
121,AboutBacteria,http://codeforces.com/problemset/problem/198/A
122,SpongebobandJoke,http://codeforces.com/problemset/problem/599/B
123,BearandBlocks,http://codeforces.com/problemset/problem/573/B
124,TwoSubstrings,http://codeforces.com/problemset/problem/550/A
125,Chips,http://codeforces.com/problemset/problem/333/B
126,GuestFromthePast,http://codeforces.com/problemset/problem/625/A
127,Subsegments,http://codeforces.com/problemset/problem/69/E
128,MagicBox,http://codeforces.com/problemset/problem/231/D
129,Planets,http://codeforces.com/problemset/problem/229/B
130,LongtailHedgehog,http://codeforces.com/problemset/problem/615/B
131,Queue,http://codeforces.com/problemset/problem/91/B
132,TheChildandZoo,http://codeforces.com/problemset/problem/437/D
133,WateringFlowers,http://codeforces.com/problemset/problem/617/C
134,Polyline,http://codeforces.com/problemset/problem/617/D
135,MoneyTransfers,http://codeforces.com/problemset/problem/675/C
136,3-cycles,http://codeforces.com/problemset/problem/41/E
137,Numbers,http://codeforces.com/problemset/problem/213/B
138,PersistentBookcase,http://codeforces.com/problemset/problem/707/D
139,NumberWithTheGivenAmountOfDivisors,http://codeforces.com/problemset/problem/27/E
140,Cipher,http://codeforces.com/problemset/problem/156/C
141,FriendsandSubsequences,http://codeforces.com/problemset/problem/689/D
142,LastChance,http://codeforces.com/problemset/problem/137/E
143,Messenger,http://codeforces.com/problemset/problem/631/D
144,MishkaandInterestingsum,http://codeforces.com/problemset/problem/703/D
145,RelayRace,http://codeforces.com/problemset/problem/213/C
146,BlackandWhiteTree,http://codeforces.com/problemset/problem/260/D
147,SerejaandPeriods,http://codeforces.com/problemset/problem/314/B
148,DimaandContainers,http://codeforces.com/problemset/problem/358/C
149,ReducingFractions,http://codeforces.com/problemset/problem/222/C
150,AlyonaandStrings,http://codeforces.com/problemset/problem/682/D
151,PoliceStation,http://codeforces.com/problemset/problem/208/C
152,Pawn,http://codeforces.com/problemset/problem/41/D
153,PermutationSum,http://codeforces.com/problemset/problem/285/D
154,IlyaandRoads,http://codeforces.com/problemset/problem/313/D
155,Triangles,http://codeforces.com/problemset/problem/229/C
156,GiftsbytheList,http://codeforces.com/problemset/problem/681/D
157,SpongebobandSquares,http://codeforces.com/problemset/problem/599/D
158,FlawedFlow,http://codeforces.com/problemset/problem/269/C
159,Hydra,http://codeforces.com/problemset/problem/243/B
160,PolicePatrol,http://codeforces.com/problemset/problem/427/E
161,DecodingGenome,http://codeforces.com/problemset/problem/222/E
162,PointsonPlane,http://codeforces.com/problemset/problem/576/C
163,AppleTree,http://codeforces.com/problemset/problem/348/B
164,DominoPrinciple,http://codeforces.com/problemset/problem/56/E
165,LittleElephantandLCM,http://codeforces.com/problemset/problem/258/C
166,Minesweeper1D,http://codeforces.com/problemset/problem/404/D
167,TwoStrings,http://codeforces.com/problemset/problem/223/B
168,VanyaandTriangles,http://codeforces.com/problemset/problem/552/D
169,ShaassandLights,http://codeforces.com/problemset/problem/294/C
170,CycleinGraph,http://codeforces.com/problemset/problem/263/D
171,CompatibleNumbers,http://codeforces.com/problemset/problem/165/E
172,RingRoad2,http://codeforces.com/problemset/problem/27/D
173,RunningTrack,http://codeforces.com/problemset/problem/615/C
174,FamilDoorandBrackets,http://codeforces.com/problemset/problem/629/C
175,Sum,http://codeforces.com/problemset/problem/257/D
176,FoxAndJumping,http://codeforces.com/problemset/problem/510/D
177,Journey,http://codeforces.com/problemset/problem/721/C
178,PathsandTrees,http://codeforces.com/problemset/problem/545/E
179,VitalyandCycle,http://codeforces.com/problemset/problem/557/D
180,BlockTower,http://codeforces.com/problemset/problem/327/D
181,Dispute,http://codeforces.com/problemset/problem/242/D
182,RandomTask,http://codeforces.com/problemset/problem/431/D
183,ArthurandTable,http://codeforces.com/problemset/problem/557/C
184,Queue,http://codeforces.com/problemset/problem/353/D
185,AmrandChemistry,http://codeforces.com/problemset/problem/558/C
186,TheRoadtoBerlandisPavedWithGoodIntentions,http://codeforces.com/problemset/problem/228/E
187,BabaeiandBirthdayCake,http://codeforces.com/problemset/problem/629/D
188,KefaandDishes,http://codeforces.com/problemset/problem/580/D
189,ModuloSum,http://codeforces.com/problemset/problem/577/B
190,YetAnotherNumberGame,http://codeforces.com/problemset/problem/282/D
191,EdgesinMST,http://codeforces.com/problemset/problem/160/D
192,ArthurandBrackets,http://codeforces.com/problemset/problem/508/E
193,VanyaandBrackets,http://codeforces.com/problemset/problem/552/E
194,DevuandFlowers,http://codeforces.com/problemset/problem/451/E
195,AnyaandCubes,http://codeforces.com/problemset/problem/525/E
196,VasilytheBearandBeautifulStrings,http://codeforces.com/problemset/problem/336/D
197,LittleVictorandSet,http://codeforces.com/problemset/problem/460/D
198,AxisWalking,http://codeforces.com/problemset/problem/327/E
199,KefaandWatch,http://codeforces.com/problemset/problem/580/E
