,Nombre,Enlace
0,Bulbs,http://codeforces.com/problemset/problem/615/A
1,WastedTime,http://codeforces.com/problemset/problem/127/A
2,LinetoCashier,http://codeforces.com/problemset/problem/408/A
3,ShaassandOskols,http://codeforces.com/problemset/problem/294/A
4,Soroban,http://codeforces.com/problemset/problem/363/A
5,SoldierandBananas,http://codeforces.com/problemset/problem/546/A
6,MashmokhandLights,http://codeforces.com/problemset/problem/415/A
7,PoliceRecruits,http://codeforces.com/problemset/problem/427/A
8,PlayingwithDice,http://codeforces.com/problemset/problem/378/A
9,GeorgeandAccommodation,http://codeforces.com/problemset/problem/467/A
10,Rewards,http://codeforces.com/problemset/problem/448/A
11,ToyArmy,http://codeforces.com/problemset/problem/84/A
12,BuggySorting,http://codeforces.com/problemset/problem/246/A
13,CombinationLock,http://codeforces.com/problemset/problem/540/A
14,CircleLine,http://codeforces.com/problemset/problem/278/A
15,Squats,http://codeforces.com/problemset/problem/424/A
16,RomaandLuckyNumbers,http://codeforces.com/problemset/problem/262/A
17,LLPS,http://codeforces.com/problemset/problem/202/A
18,BlackSquare,http://codeforces.com/problemset/problem/431/A
19,GukiZandContest,http://codeforces.com/problemset/problem/551/A
20,Games,http://codeforces.com/problemset/problem/268/A
21,Greg'sWorkout,http://codeforces.com/problemset/problem/255/A
22,ColorfulStones(SimplifiedEdition),http://codeforces.com/problemset/problem/265/A
23,IlyaandDiplomas,http://codeforces.com/problemset/problem/557/A
24,TavasandNafas,http://codeforces.com/problemset/problem/535/A
25,Exams,http://codeforces.com/problemset/problem/194/A
26,LuckyString,http://codeforces.com/problemset/problem/110/B
27,VasyaandPublicTransport,http://codeforces.com/problemset/problem/355/B
28,QueueonBusStop,http://codeforces.com/problemset/problem/435/A
29,KefaandFirstSteps,http://codeforces.com/problemset/problem/580/A
30,WetSharkandOddandEven,http://codeforces.com/problemset/problem/621/A
31,SaitamaDestroysHotel,http://codeforces.com/problemset/problem/608/A
32,GameOutcome,http://codeforces.com/problemset/problem/157/A
33,PolothePenguinandSegments,http://codeforces.com/problemset/problem/289/A
34,ValeraandX,http://codeforces.com/problemset/problem/404/A
35,MultiplicationTable,http://codeforces.com/problemset/problem/577/A
36,SinkingShip,http://codeforces.com/problemset/problem/63/A
37,EugenyandArray,http://codeforces.com/problemset/problem/302/A
38,LittleFrog,http://codeforces.com/problemset/problem/53/C
39,OlesyaandRodion,http://codeforces.com/problemset/problem/584/A
40,CowsandPokerGame,http://codeforces.com/problemset/problem/284/B
41,GeorgeandSleep,http://codeforces.com/problemset/problem/387/A
42,CaseoftheZerosandOnes,http://codeforces.com/problemset/problem/556/A
43,VanyaandTable,http://codeforces.com/problemset/problem/552/A
44,LuckyTicket,http://codeforces.com/problemset/problem/146/A
45,SerejaandCoatRack,http://codeforces.com/problemset/problem/368/A
46,LuckySubstring,http://codeforces.com/problemset/problem/122/B
47,GroupofStudents,http://codeforces.com/problemset/problem/357/A
48,CielandDancing,http://codeforces.com/problemset/problem/322/A
49,VasyaandDigitalRoot,http://codeforces.com/problemset/problem/355/A
50,InnaandChooseOptions,http://codeforces.com/problemset/problem/400/A
51,Lever,http://codeforces.com/problemset/problem/376/A
52,CalculatingFunction,http://codeforces.com/problemset/problem/486/A
53,BearandRaspberry,http://codeforces.com/problemset/problem/385/A
54,AmrandMusic,http://codeforces.com/problemset/problem/507/A
55,CurrencySysteminGeraldion,http://codeforces.com/problemset/problem/560/A
56,ToyCars,http://codeforces.com/problemset/problem/545/A
57,Lecture,http://codeforces.com/problemset/problem/499/B
58,LittleElephantandMagicSquare,http://codeforces.com/problemset/problem/259/B
59,Arrays,http://codeforces.com/problemset/problem/572/A
60,InitialBet,http://codeforces.com/problemset/problem/478/A
61,Trace,http://codeforces.com/problemset/problem/157/B
62,ValeraandAntiqueItems,http://codeforces.com/problemset/problem/441/A
63,Buttons,http://codeforces.com/problemset/problem/268/B
64,GameWithSticks,http://codeforces.com/problemset/problem/451/A
65,"Devu,theSingerandChuru,theJoker",http://codeforces.com/problemset/problem/439/A
66,AandBandChess,http://codeforces.com/problemset/problem/519/A
67,Squares,http://codeforces.com/problemset/problem/263/B
68,PrisonTransfer,http://codeforces.com/problemset/problem/427/B
69,ValeraandPlates,http://codeforces.com/problemset/problem/369/A
70,RoadsideTrees(SimplifiedEdition),http://codeforces.com/problemset/problem/265/B
71,SimpleGame,http://codeforces.com/problemset/problem/570/B
72,Elections,http://codeforces.com/problemset/problem/570/A
73,MagicalArray,http://codeforces.com/problemset/problem/83/A
74,Combination,http://codeforces.com/problemset/problem/155/B
75,MagicSpheres,http://codeforces.com/problemset/problem/606/A
76,Whosesentenceisit?,http://codeforces.com/problemset/problem/312/A
77,"Devu,theDumbGuy",http://codeforces.com/problemset/problem/439/B
78,Sockets,http://codeforces.com/problemset/problem/257/A
79,VasyaandPetya'sGame,http://codeforces.com/problemset/problem/576/A
80,ArtUnion,http://codeforces.com/problemset/problem/416/B
81,Coins,http://codeforces.com/problemset/problem/58/B
82,K-specialTables,http://codeforces.com/problemset/problem/625/C
83,WetSharkandBishops,http://codeforces.com/problemset/problem/621/B
84,Chewba?caandNumber,http://codeforces.com/problemset/problem/514/A
85,BinaryNumber,http://codeforces.com/problemset/problem/92/B
86,SnowFootprints,http://codeforces.com/problemset/problem/298/A
87,LevkoandPermutation,http://codeforces.com/problemset/problem/361/B
88,Watchmen,http://codeforces.com/problemset/problem/650/A
89,VitaliyandPie,http://codeforces.com/problemset/problem/525/A
90,"Prizes,Prizes,morePrizes",http://codeforces.com/problemset/problem/208/D
91,Emailaddress,http://codeforces.com/problemset/problem/41/C
92,Permutation,http://codeforces.com/problemset/problem/359/B
93,PetyaandJava,http://codeforces.com/problemset/problem/66/A
94,FarRelative’sProblem,http://codeforces.com/problemset/problem/629/B
95,PolothePenguinandStrings,http://codeforces.com/problemset/problem/288/A
96,SortingRailwayCars,http://codeforces.com/problemset/problem/605/A
97,WilburandArray,http://codeforces.com/problemset/problem/596/B
98,LittleXor,http://codeforces.com/problemset/problem/252/A
99,ApplemanandToastman,http://codeforces.com/problemset/problem/461/A
100,LalaLandandAppleTrees,http://codeforces.com/problemset/problem/558/A
101,Cifera,http://codeforces.com/problemset/problem/114/A
102,FoxandNumberGame,http://codeforces.com/problemset/problem/389/A
103,TheMonsterandtheSquirrel,http://codeforces.com/problemset/problem/592/B
104,TheChildandHomework,http://codeforces.com/problemset/problem/437/A
105,Replacement,http://codeforces.com/problemset/problem/135/A
106,MashmokhandNumbers,http://codeforces.com/problemset/problem/414/A
107,Unary,http://codeforces.com/problemset/problem/133/B
108,GoodNumber,http://codeforces.com/problemset/problem/365/A
109,GeorgeandRound,http://codeforces.com/problemset/problem/387/B
110,StudentsandShoelaces,http://codeforces.com/problemset/problem/129/B
111,PrintCheck,http://codeforces.com/problemset/problem/631/B
112,WaroftheCorporations,http://codeforces.com/problemset/problem/625/B
113,DigitalCounter,http://codeforces.com/problemset/problem/495/A
