,Nombre,Enlace
0,AntonandLetters,http://codeforces.com/problemset/problem/443/A
1,Watchingamovie,http://codeforces.com/problemset/problem/499/A
2,Expression,http://codeforces.com/problemset/problem/479/A
3,CaisaandPylons,http://codeforces.com/problemset/problem/463/B
4,ApplemanandEasyTask,http://codeforces.com/problemset/problem/462/A
5,DZYLovesStrings,http://codeforces.com/problemset/problem/447/B
6,DZYLovesHash,http://codeforces.com/problemset/problem/447/A
7,incARG,http://codeforces.com/problemset/problem/465/A
8,Inbox(100500),http://codeforces.com/problemset/problem/465/B
9,MikeandFax,http://codeforces.com/problemset/problem/548/A
10,CaisaandSugar,http://codeforces.com/problemset/problem/463/A
11,Laptops,http://codeforces.com/problemset/problem/456/A
12,SetofStrings,http://codeforces.com/problemset/problem/544/A
13,DZYLovesChessboard,http://codeforces.com/problemset/problem/445/A
14,FedyaandMaths,http://codeforces.com/problemset/problem/456/B
15,AndreyandProblem,http://codeforces.com/problemset/problem/442/B
16,SuffixStructures,http://codeforces.com/problemset/problem/448/B
17,Towers,http://codeforces.com/problemset/problem/479/B
18,KyoyaandPermutation,http://codeforces.com/problemset/problem/553/B
19,KolyaandTandemRepeat,http://codeforces.com/problemset/problem/443/B
20,SeaandIslands,http://codeforces.com/problemset/problem/544/B
21,WritingCode,http://codeforces.com/problemset/problem/543/A
22,InterestingArray,http://codeforces.com/problemset/problem/482/B
23,DZYLovesSequences,http://codeforces.com/problemset/problem/446/A
24,DZYLovesPhysics,http://codeforces.com/problemset/problem/444/A
25,MaximumXorSecondary,http://codeforces.com/problemset/problem/280/B
26,TwoSets,http://codeforces.com/problemset/problem/468/B
27,MaximumValue,http://codeforces.com/problemset/problem/484/B
28,JeffandPermutation,http://codeforces.com/problemset/problem/351/E
29,CaseofFugitive,http://codeforces.com/problemset/problem/555/B
30,MainSequence,http://codeforces.com/problemset/problem/286/C
31,GargariandPermutations,http://codeforces.com/problemset/problem/463/D
32,VanyaandScales,http://codeforces.com/problemset/problem/552/C
33,ApplemanandTree,http://codeforces.com/problemset/problem/461/B
34,SoldierandNumberGame,http://codeforces.com/problemset/problem/546/D
35,Propagatingtree,http://codeforces.com/problemset/problem/383/C
36,ArrayandOperations,http://codeforces.com/problemset/problem/498/C
37,RestoreCube,http://codeforces.com/problemset/problem/464/B
38,DimaandTrapGraph,http://codeforces.com/problemset/problem/366/D
39,Civilization,http://codeforces.com/problemset/problem/455/C
40,DestroyingRoads,http://codeforces.com/problemset/problem/543/B
41,PaintingFence,http://codeforces.com/problemset/problem/448/C
42,LittlePonyandSummerSunCelebration,http://codeforces.com/problemset/problem/453/C
43,Shifting,http://codeforces.com/problemset/problem/286/B
44,GargariandBishops,http://codeforces.com/problemset/problem/463/C
45,ApplemanandaSheetofPaper,http://codeforces.com/problemset/problem/461/C
46,JzzhuandChocolate,http://codeforces.com/problemset/problem/449/A
47,DrazilandTiles,http://codeforces.com/problemset/problem/515/D
48,KalilaandDimnaintheLoggingIndustry,http://codeforces.com/problemset/problem/319/C
49,EquivalentStrings,http://codeforces.com/problemset/problem/559/B
50,SubstitutesinNumber,http://codeforces.com/problemset/problem/464/C
51,JzzhuandCities,http://codeforces.com/problemset/problem/449/B
52,InformationGraph,http://codeforces.com/problemset/problem/466/E
